map_path	map_name	event_name	event_id	event_entity_id	treasure_part_name	part_entity_id	x	y	z	lot_field	item_lot_id	lot_name	acquisition_flags
m24_00_00_00.msb	m24_00_00_00	Item 宝死体26　A廃墟のつなぎ建物内	705	-1	o000631_0043	-1	87.41	-26.54	66.67	item_lot_1	2400360	宝死体26	52400360
m24_00_00_00.msb	m24_00_00_00	Item 宝死体27 A裏水路から来た	706	-1	o000631_0029	-1	15.25	3.73	187.31	item_lot_1	2400370	宝死体27_聖C前	52400370
m24_00_00_00.msb	m24_00_00_00	Item 宝死体28　A屋根の上	707	-1						item_lot_1	2400380	宝死体28	52400380
m24_00_00_00.msb	m24_00_00_00	Item 宝死体29　A廃墟のつなぎ建物外	691	-1	o000631_0042	-1	66.33	-29.65	43.15	item_lot_1	2400390	宝死体29	52400390
m24_00_00_00.msb	m24_00_00_00	Item 宝死体30　A廃墟のつなぎ建物外	710	-1	o000631_0041	-1	57.75	-29.544	46.65	item_lot_1	2400400	宝死体30	52400400
m24_00_00_00.msb	m24_00_00_00	Item 宝死体32　C	159	-1	o000631_0010	-1	49.31	30.44	161.44	item_lot_1	2400440	宝死体34_聖C前	52400440
m24_00_00_00.msb	m24_00_00_00	Item 宝死体33　C	160	-1	o000631_0027	-1	72.39	-51.642	250.65	item_lot_1	2400430	宝死体33_聖C前	52400430
m24_00_00_00.msb	m24_00_00_00	Item 宝死体34　C	161	-1	o000631_0026	2401071	55.31	-17.49	154.12	item_lot_1	2400410	宝死体31_聖C前	52400410
m24_00_00_00.msb	m24_00_00_00	Item 宝死体35　A広場入口脇	206	-1	o000631_0009	-1	-56.32	-0.16	127.05	item_lot_1	2400450	宝死体35	52400450
m24_00_00_00.msb	m24_00_00_00	Item 宝死体36 A広場入口脇	207	-1	o000631_0008	-1	-28.73	-0.2	123.68	item_lot_1	2400460	宝死体36	52400460
m24_00_00_00.msb	m24_00_00_00	Item 宝死体37 裏路地広場2階トラップ奥	239	-1	o000631_0005	-1	-80.16	-2.33	173.25	item_lot_1	2400470	宝死体35	52400470
m24_00_00_00.msb	m24_00_00_00	Item 宝死体38 C_路地裏 脇道	242	-1	o000632_0001	-1	48.45	-47.46	180	item_lot_1	2400540	宝死体38-1_聖C前	52420540
m24_00_00_00.msb	m24_00_00_00	Item 宝死体40	208	-1	o000632_0000	-1	10.11	0.8	168.55	item_lot_1	2400550	宝死体30	52420550
m24_00_00_00.msb	m24_00_00_00	Item 宝死体41	252	-1	o000631_0016	-1	-107.01	-20.09	85.5	item_lot_1	2400560	宝死体31	52420560
m24_00_00_00.msb	m24_00_00_00	Item 宝死体42	253	-1	o000631_0004	-1	-22.26	0.41	202.45	item_lot_1	2400570	宝死体32	52420570
m24_00_00_00.msb	m24_00_00_00	Item 宝死体43	254	-1	o000631_0003	-1	-15.46	0.45	199.75	item_lot_1	2400580	宝死体33	52420580
m24_00_00_00.msb	m24_00_00_00	Item 宝死体44	255	-1	o000631_0036	-1	-30.14	-0.42	155.09	item_lot_1	2400590	宝死体34	52420590
m24_00_00_00.msb	m24_00_00_00	Item 宝死体45	256	-1	o000631_0035	-1	-62.85	-0.18	175.27	item_lot_1	2400600	宝死体35	52420600
m24_00_00_00.msb	m24_00_00_00	Item 宝死体46	257	-1	o000631_0002	-1	-104.366	-2.59	202.186	item_lot_1	2400610	宝死体36	52420610
m24_00_00_00.msb	m24_00_00_00	Item 宝死体47	258	-1	o000631_0001	-1	-53.94	0.22	147.98	item_lot_1	2400620	宝死体37	52420620
m24_00_00_00.msb	m24_00_00_00	Item 宝死体48	283	-1	o000631_0000	-1	-100.63	-9.35	176.61	item_lot_1	2400630	宝死体38	52420630
m24_00_00_00.msb	m24_00_00_00	Item 宝死体49	295	-1	o000631_0034	-1	66.57	-45.57	215.58	item_lot_1	2400660	宝死体39_聖C前	52420660
m24_00_00_00.msb	m24_00_00_00	Item 宝死体50	303	-1	o000631_0024	-1	50.26	-7.56	150.85	item_lot_1	2400670	宝死体40_聖C前	52420670
m24_00_00_00.msb	m24_00_00_00	Item 宝死体51 A⇔生贄接続屋根上 	78	-1	o000631_0015	-1	83.62	7.84	230.19	item_lot_1	2400700	宝死体42 生贄接続	52420700
m24_00_00_00.msb	m24_00_00_00	Item 宝死体52 A⇔生贄接続屋根上 	309	-1	o000631_0023	-1	121.96	-0.37	211.17	item_lot_1	2400710	宝死体43 生贄接続	52420710
m24_00_00_00.msb	m24_00_00_00	Item 宝死体53	209	-1	o000631_0044	-1	8.51	-10.6	118.16	item_lot_1	2400720	宝死体44	52420720
m24_00_00_00.msb	m24_00_00_00	Item 宝死体54	285	-1	o000631_0037	-1	15.65	2.4	98.34	item_lot_1	2400730	宝死体45	52420730
m24_00_00_00.msb	m24_00_00_00	Item 宝死体55	286	-1	o000631_0045	-1	112	-36.67	69.06	item_lot_1	2400740	宝死体46	52420740
m24_00_00_00.msb	m24_00_00_00	Item 宝死体56	288	-1	o000631_0046	-1	-29.53	17.57	299.17	item_lot_1	2400750	宝死体47	52420750
m24_00_00_00.msb	m24_00_00_00	Item 宝箱00（宝死体00 C）	27	-1	o002100_0000	2401500	65.14	30.38	159.09	item_lot_1	2400100	宝箱00_聖C前	52400100
m24_00_00_00.msb	m24_00_00_00	Item 宝箱01（05 アイテム差し替え）	182	-1	o002100_0005	2401505	57.52	30.38	162.417	item_lot_1	2400485	宝箱01_聖C前（前の周に取得済みの場合）	52400485
m24_00_00_00.msb	m24_00_00_00	Item 宝箱01（宝死体39 C_接続塔_終点）	246	-1	o002100_0001	2401501	57.52	30.38	162.417	item_lot_1	2400480	宝箱01_聖C前	52400480
m24_00_00_00.msb	m24_00_00_00	Item 宝箱03	152	-1	o002100_0002	2401502	49.04	12.23	107.35	item_lot_1	2400640	宝箱03_聖C前	52420640
m24_00_00_00.msb	m24_00_00_00	Item 宝箱03（差し替え用）	345	-1	o002100_0008	2401508	49.04	12.23	107.35	item_lot_1	2400645	宝箱03_聖C前（差し替え用）	52420645
m24_00_00_00.msb	m24_00_00_00	Item_宝箱04	290	-1	o002100_0003	2401503	56.54	14.98	161.8	item_lot_1	2400650	宝箱04_聖C前	52420650
m24_00_00_00.msb	m24_00_00_00	Item_宝箱04	294	-1	o002100_0004	2401504	25.25	2.23	98.27	item_lot_1	2400690	宝箱_05	52420690
m24_00_00_00.msb	m24_00_00_00	Item_宝箱04（差し替え用）	347	-1	o002100_0007	2401507	25.25	2.23	98.27	item_lot_1	2400695	宝箱_05（差し替え用）	52420695
m24_00_00_00.msb	m24_00_00_00	Item_宝箱06	339	-1	o002100_0006	2401506	-117.05	-26.74	78.34	item_lot_1	2400760	宝箱06	52410580
m24_00_00_01.msb	m24_00_00_01	Item ダミー宝死体（アイテム抽選パラCと共通）	332	-1	o000631_0047	-1	71.06	53.29	329.72	item_lot_1	2420320	宝死体20	52420320
m24_00_00_01.msb	m24_00_00_01	Item 宝死体01 C	28	-1	o000631_0028	-1	52.528	22.83	141.375	item_lot_1	2400420	宝死体32_聖C前	52400420
m24_00_00_01.msb	m24_00_00_01	Item 宝死体02 A小広場邪神	29	-1	o000630_0001	-1	-20.14	-15.17	93.94	item_lot_1	2400120	宝死体02-1	52400120
m24_00_00_01.msb	m24_00_00_01	Item 宝死体03 A大階段_入口	30	-1	o000631_0013	-1	-36.89	-11.48	76.99	item_lot_1	2400130	宝死体03	52400130
m24_00_00_01.msb	m24_00_00_01	Item 宝死体04 A広場	31	-1	o000631_0014	-1	-34.35	-0.22	160.26	item_lot_1	2400140	宝死体04	52400140
m24_00_00_01.msb	m24_00_00_01	Item 宝死体05　AＳＣ脇道	32	-1	o000631_0012	-1	15.65	5.51	211.59	item_lot_1	2400150	宝死体05	52400150
m24_00_00_01.msb	m24_00_00_01	Item 宝死体06　A大階段_踊り場	33	-1						item_lot_1	2400160	宝死体06	52400160
m24_00_00_01.msb	m24_00_00_01	Item 宝死体07　A広場	34	-1	o000631_0011	-1	-49.95	0.58	158.2	item_lot_1	2400170	宝死体07	52400170
m24_00_00_01.msb	m24_00_00_01	Item 宝死体08　A墓地街前	35	-1	o000631_0017	-1	-15.13	21.74	284.98	item_lot_1	2400180	宝死体08	52400180
m24_00_00_01.msb	m24_00_00_01	Item 宝死体09　A裏路地_建物内	36	-1						item_lot_1	2400190	宝死体09	52400190
m24_00_00_01.msb	m24_00_00_01	Item 宝死体10　A廃墟のつなぎ建物内2階	37	-1	o000631_0025	-1	80	-21.81	61.37	item_lot_1	2400200	宝死体10	52400200
m24_00_00_01.msb	m24_00_00_01	Item 宝死体11　A裏路地_入口	80	-1	o000631_0040	-1	-99.37	-3.39	141.74	item_lot_1	2400210	宝死体11	52400210
m24_00_00_01.msb	m24_00_00_01	Item 宝死体12　A広場	81	-1	o000631_0039	-1	-38.07	0.14	175.78	item_lot_1	2400220	宝死体12	52400220
m24_00_00_01.msb	m24_00_00_01	Item 宝死体13　A大階段_上	82	-1	o000631_0038	-1	-3.23	11.6	215.41	item_lot_1	2400230	宝死体13	52400230
m24_00_00_01.msb	m24_00_00_01	Item 宝死体14　A旧入り口_犬	100	-1	o000631_0033	-1	-78.52	-18.1	41.37	item_lot_1	2400240	宝死体14	52400240
m24_00_00_01.msb	m24_00_00_01	Item 宝死体15　A廃墟のつなぎ_トラップ	101	-1						item_lot_1	2400250	宝死体15	52400250
m24_00_00_01.msb	m24_00_00_01	Item 宝死体16　A裏路地広場2階	102	-1	o000631_0022	-1	-78.54	-2.18	185.68	item_lot_1	2400260	宝死体16	52400260
m24_00_00_01.msb	m24_00_00_01	Item 宝死体17　A屋根の上	103	-1	o000631_0020	-1	14.78	2.26	154.44	item_lot_1	2400270	宝死体17_1	52400270
m24_00_00_01.msb	m24_00_00_01	Item 宝死体18　AＳＣ_塔上	104	-1	o000631_0032	-1	22.85	13.11	174.73	item_lot_1	2400280	宝死体18	52400280
m24_00_00_01.msb	m24_00_00_01	Item 宝死体19　A裏路地	105	-1	o000630_0000	-1	-112.23	-9.59	170.27	item_lot_1	2400290	宝死体19-1	52400290
m24_00_00_01.msb	m24_00_00_01	Item 宝死体20　A森入口	106	-1	o000631_0031	-1	-109.96	-2.51	198.52	item_lot_1	2400300	宝死体20	52400300
m24_00_00_01.msb	m24_00_00_01	Item 宝死体21　A裏路地から見える森入口	107	-1	o000631_0030	-1	-85.884	-0.05	164.582	item_lot_1	2400310	宝死体21	52400310
m24_00_00_01.msb	m24_00_00_01	Item 宝死体22 A小広場廃墟側	233	-1	o000631_0007	-1	-13.13	-15.45	72.54	item_lot_1	2400320	宝死体22	52400320
m24_00_00_01.msb	m24_00_00_01	Item 宝死体23 A旧入り口	693	-1	o000631_0006	-1	-80.79	-18.6	65.95	item_lot_1	2400330	宝死体23	52400330
m24_00_00_01.msb	m24_00_00_01	Item 宝死体24　A見晴らし塔	170	-1	o000631_0019	-1	-36.13	4.57	196.62	item_lot_1	2400340	宝死体24	52400340
m24_00_00_01.msb	m24_00_00_01	Item 宝死体25　A広場入口脇	690	-1	o000631_0018	-1	-63.09	-0.97	149.32	item_lot_1	2400350	宝死体25	52400350
m24_00_00_01.msb	m24_00_00_01	Item 宝死体26　A廃墟のつなぎ建物内	705	-1	o000631_0043	-1	87.41	-26.54	66.67	item_lot_1	2400360	宝死体26	52400360
m24_00_00_01.msb	m24_00_00_01	Item 宝死体27 A裏水路から来た	706	-1	o000631_0029	-1	15.25	3.73	187.31	item_lot_1	2400370	宝死体27_聖C前	52400370
m24_00_00_01.msb	m24_00_00_01	Item 宝死体28　A屋根の上	707	-1						item_lot_1	2400380	宝死体28	52400380
m24_00_00_01.msb	m24_00_00_01	Item 宝死体29　A廃墟のつなぎ建物外	691	-1	o000631_0042	-1	66.33	-29.65	43.15	item_lot_1	2400390	宝死体29	52400390
m24_00_00_01.msb	m24_00_00_01	Item 宝死体30　A廃墟のつなぎ建物外	710	-1	o000631_0041	-1	57.75	-29.544	46.65	item_lot_1	2400400	宝死体30	52400400
m24_00_00_01.msb	m24_00_00_01	Item 宝死体32　C	159	-1	o000631_0010	-1	49.31	30.44	161.44	item_lot_1	2400440	宝死体34_聖C前	52400440
m24_00_00_01.msb	m24_00_00_01	Item 宝死体33　C	160	-1	o000631_0027	-1	72.39	-51.642	250.65	item_lot_1	2400430	宝死体33_聖C前	52400430
m24_00_00_01.msb	m24_00_00_01	Item 宝死体34　C	161	-1	o000631_0026	2401071	55.31	-17.49	154.12	item_lot_1	2400410	宝死体31_聖C前	52400410
m24_00_00_01.msb	m24_00_00_01	Item 宝死体35　A広場入口脇	206	-1	o000631_0009	-1	-56.32	-0.16	127.05	item_lot_1	2400450	宝死体35	52400450
m24_00_00_01.msb	m24_00_00_01	Item 宝死体36 A広場入口脇	207	-1	o000631_0008	-1	-28.73	-0.2	123.68	item_lot_1	2400460	宝死体36	52400460
m24_00_00_01.msb	m24_00_00_01	Item 宝死体37 裏路地広場2階トラップ奥	239	-1	o000631_0005	-1	-80.16	-2.33	173.25	item_lot_1	2400470	宝死体35	52400470
m24_00_00_01.msb	m24_00_00_01	Item 宝死体38 C_路地裏 脇道	242	-1	o000632_0001	-1	48.45	-47.46	180	item_lot_1	2400540	宝死体38-1_聖C前	52420540
m24_00_00_01.msb	m24_00_00_01	Item 宝死体40	208	-1	o000632_0000	-1	10.11	0.8	168.55	item_lot_1	2400550	宝死体30	52420550
m24_00_00_01.msb	m24_00_00_01	Item 宝死体41	252	-1	o000631_0016	-1	-107.01	-20.09	85.5	item_lot_1	2400560	宝死体31	52420560
m24_00_00_01.msb	m24_00_00_01	Item 宝死体42	253	-1	o000631_0004	-1	-22.26	0.41	202.45	item_lot_1	2400570	宝死体32	52420570
m24_00_00_01.msb	m24_00_00_01	Item 宝死体43	254	-1	o000631_0003	-1	-15.46	0.45	199.75	item_lot_1	2400580	宝死体33	52420580
m24_00_00_01.msb	m24_00_00_01	Item 宝死体44	255	-1	o000631_0036	-1	-30.14	-0.42	155.09	item_lot_1	2400590	宝死体34	52420590
m24_00_00_01.msb	m24_00_00_01	Item 宝死体45	256	-1	o000631_0035	-1	-62.85	-0.18	175.27	item_lot_1	2400600	宝死体35	52420600
m24_00_00_01.msb	m24_00_00_01	Item 宝死体46	257	-1	o000631_0002	-1	-104.366	-2.59	202.186	item_lot_1	2400610	宝死体36	52420610
m24_00_00_01.msb	m24_00_00_01	Item 宝死体47	258	-1	o000631_0001	-1	-53.94	0.22	147.98	item_lot_1	2400620	宝死体37	52420620
m24_00_00_01.msb	m24_00_00_01	Item 宝死体48	283	-1	o000631_0000	-1	-100.63	-9.35	176.61	item_lot_1	2400630	宝死体38	52420630
m24_00_00_01.msb	m24_00_00_01	Item 宝死体49	295	-1	o000631_0034	-1	66.57	-45.57	215.58	item_lot_1	2400660	宝死体39_聖C前	52420660
m24_00_00_01.msb	m24_00_00_01	Item 宝死体50	303	-1	o000631_0024	-1	50.26	-7.56	150.85	item_lot_1	2400670	宝死体40_聖C前	52420670
m24_00_00_01.msb	m24_00_00_01	Item 宝死体51 A⇔生贄接続屋根上 	78	-1	o000631_0015	-1	83.62	7.84	230.19	item_lot_1	2400700	宝死体42 生贄接続	52420700
m24_00_00_01.msb	m24_00_00_01	Item 宝死体52 A⇔生贄接続屋根上 	309	-1	o000631_0023	-1	121.96	-0.37	211.17	item_lot_1	2400710	宝死体43 生贄接続	52420710
m24_00_00_01.msb	m24_00_00_01	Item 宝死体53	209	-1	o000631_0044	-1	8.51	-10.6	118.16	item_lot_1	2400720	宝死体44	52420720
m24_00_00_01.msb	m24_00_00_01	Item 宝死体54	285	-1	o000631_0037	-1	15.65	2.4	98.34	item_lot_1	2400730	宝死体45	52420730
m24_00_00_01.msb	m24_00_00_01	Item 宝死体55	286	-1	o000631_0045	-1	112	-36.67	69.06	item_lot_1	2400740	宝死体46	52420740
m24_00_00_01.msb	m24_00_00_01	Item 宝死体56	288	-1	o000631_0046	-1	-29.53	17.57	299.17	item_lot_1	2400750	宝死体47	52420750
m24_00_00_01.msb	m24_00_00_01	Item 宝箱00（宝死体00 C）	27	-1	o002100_0000	2401500	65.14	30.38	159.09	item_lot_1	2400100	宝箱00_聖C前	52400100
m24_00_00_01.msb	m24_00_00_01	Item 宝箱01（05 アイテム差し替え）	182	-1	o002100_0005	2401505	57.52	30.38	162.417	item_lot_1	2400485	宝箱01_聖C前（前の周に取得済みの場合）	52400485
m24_00_00_01.msb	m24_00_00_01	Item 宝箱01（宝死体39 C_接続塔_終点）	246	-1	o002100_0001	2401501	57.52	30.38	162.417	item_lot_1	2400480	宝箱01_聖C前	52400480
m24_00_00_01.msb	m24_00_00_01	Item 宝箱03	152	-1	o002100_0002	2401502	49.04	12.23	107.35	item_lot_1	2400640	宝箱03_聖C前	52420640
m24_00_00_01.msb	m24_00_00_01	Item 宝箱03（差し替え用）	345	-1	o002100_0008	2401508	49.04	12.23	107.35	item_lot_1	2400645	宝箱03_聖C前（差し替え用）	52420645
m24_00_00_01.msb	m24_00_00_01	Item_宝箱04	290	-1	o002100_0003	2401503	56.54	14.98	161.8	item_lot_1	2400650	宝箱04_聖C前	52420650
m24_00_00_01.msb	m24_00_00_01	Item_宝箱04	294	-1	o002100_0004	2401504	25.25	2.23	98.27	item_lot_1	2400690	宝箱_05	52420690
m24_00_00_01.msb	m24_00_00_01	Item_宝箱04（差し替え用）	347	-1	o002100_0007	2401507	25.25	2.23	98.27	item_lot_1	2400695	宝箱_05（差し替え用）	52420695
m24_00_00_01.msb	m24_00_00_01	Item_宝箱06	339	-1	o002100_0006	2401506	-117.05	-26.74	78.34	item_lot_1	2400760	宝箱06	52410580
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_100	110	-1	o240611_5400	2411500	-126.422676	-67.96971	-103.74716	item_lot_1	2410100	宝死体00 後半	52410100
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_110	111	-1	o240611_5401	2411501	-121.90256	-68.04549	-87.966255	item_lot_1	2410110	宝死体01 後半	52410110
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_120	53	-1	o000633_0010	-1	-182.329	-50.545	132.89	item_lot_1	2410120	宝死体02 前半	52410120
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_130	54	-1	o000633_0000	-1	-208.51	-47.49	115.73	item_lot_1	2410130	宝死体03 裏	52410130
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_140	55	-1	o000632_0002	-1	-210.73	-54.32	184.02	item_lot_1	2410140	宝死体04 裏	52410140
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_150	56	-1	o000632_0003	-1	-213.743	-37.451	-18.165	item_lot_1	2410150	宝死体05 前半	52410150
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_160	57	-1	o000632_0011	-1	-216.674	-31.377	61.493	item_lot_1	2410160	宝死体06 前半	52410160
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_170	58	-1	o000632_0012	-1	-255.68	-35.134953	37.29	item_lot_1	2410170	宝死体07 前半	52410170
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_180	120	-1	o000633_0003	-1	-181.505	-37.356	-7.018	item_lot_1	2410180	宝死体08 前半	52410180
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_190	121	-1	o000632_0014	-1	-173.241	-37.289	-20.341	item_lot_1	2410190	宝死体09 前半	52410190
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_200	122	-1	o000632_0015	-1	-200.06	-40.409	-12.9	item_lot_1	2410200	宝死体10 前半	52410200
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_210	458	-1	o000633_0015	-1	-246.42	-31.5	-20.37	item_lot_1	2410210	宝死体11 前半	52410210
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_220	124	-1	o000633_0004	-1	-201.836	-36.189	17.924	item_lot_1	2410220	宝死体12 前半	52410220
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_240	126	-1	o000632_0017	-1	-128.543	-43.433	-26.239	item_lot_1	2410240	宝死体14 後半	52410240
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_250	127	-1	o000632_0018	-1	-110.59	-70.847	-85.22	item_lot_1	2410250	宝死体15 前半	52410250
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_260	128	-1	o000633_0005	-1	-140.1	-60.993	-150.37	item_lot_1	2410260	宝死体16 後半	52410260
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_270	129	-1	o000633_0006	-1	-181.05	-75.277	-75.22	item_lot_1	2410270	宝死体17 後半	52410270
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_280	130	-1	o000633_0007	-1	-91.91	-78.262	5.15	item_lot_1	2410280	宝死体18 後半	52410280
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_290（ショップ解禁 工房A）	131	-1	o000630_0000	2411450	-88.35	-78.234	-4.66	item_lot_1	2410290	宝死体19 後半	52410290
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_290（差し替え用）	456	-1	o000630_0001	2411451	-88.35	-78.234	-4.66	item_lot_1	2410295	宝死体19 後半（2周目以降）	52410295
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_310	133	-1	o000633_0009	-1	-235.29	-31.41	-4.61	item_lot_1	2410310	宝死体21 前半	52410310
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_330	135	-1	o000632_0024	-1	-171.594	-65.615	-96.582	item_lot_1	2410330	宝死体23 前半	52410330
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_340	136	-1	o000632_0026	-1	-175.19	-48.408	96.709	item_lot_1	2410340	宝死体24 前半	52410340
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_360	138	-1	o000633_0011	-1	-185.359	-43.798	72.183	item_lot_1	2410360	宝死体26 前半	52410360
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_370	139	-1	o000632_0029	-1	-170.03	-40.218	-47.51	item_lot_1	2410370	宝死体27 前半	52410370
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_380	140	-1	o000632_0030	-1	-203.47	-40.383	-11.328	item_lot_1	2410380	宝死体28 前半	52410380
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_390	141	-1	o000633_0012	-1	-219.717	-34.489	-63.268	item_lot_1	2410390	宝死体29 前半	52410390
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_400	142	-1	o000632_0032	-1	-236.683	-26.491	-38.311	item_lot_1	2410400	宝死体30 前半	52410400
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_430	145	-1	o000632_0033	-1	-117.39	-26.635	65.475	item_lot_1	2410430	宝死体33 前半	52410430
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_440	146	-1	o000633_0013	-1	-115.2	-50.652	-102.27	item_lot_1	2410440	宝死体34 後半	52410440
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_450	147	-1	o000632_0035	-1	-137.365	-60.848	-86.068	item_lot_1	2410450	宝死体35 後半	52410450
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_470	149	-1	o000632_0036	-1	-158.18	-60.832	-102.38	item_lot_1	2410470	宝死体37 後半	52410470
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_480	150	-1	o000632_0037	-1	-149.9	-46.322	-86.29	item_lot_1	2410480	宝死体38 後半	52410480
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_490	151	-1	o000632_0038	-1	-127.606	-78.169	-56.405	item_lot_1	2410490	宝死体39 後半	52410490
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_510	153	-1	o000633_0014	-1	-54.64	-48.677	44.03	item_lot_1	2410510	宝死体41 後半	52410510
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_520	303	-1	o000633_0001	-1	-202.46	-40.377	-14.7	item_lot_1	2410520	宝死体42 前半	52410520
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_530	304	-1	o000632_0005	-1	-193.97	-31.253	24.54	item_lot_1	2410530	宝死体43 前半	52410530
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_540	288	-1	o000633_0002	-1	-250.09	-31.44	-3.21	item_lot_1	2410540	宝死体44 前半	52410540
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_560	306	-1	o000632_0040	-1	-231.36	-37.334	-6.31	item_lot_1	2410560	宝死体46 前半	52410560
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_570	252	-1	o000633_0008	-1	-238.47	-37.4	54.99	item_lot_1	2410570	宝死体47 前半	52410570
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_590	123	-1	o000632_0007	-1	-169.27	-44.11	65.28	item_lot_1	2410590	宝死体49 前半	52410590
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_600	125	-1	o000632_0008	-1	-222.9	-37.44	30.53	item_lot_1	2410600	宝死体50 前半	52410600
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_610	134	-1	o000630_0003	-1	-180.4	-60.21	-61.64	item_lot_1	2410610	宝死体51-1 後半	52410610
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_620	143	-1	o000632_0004	-1	-193.07	-54.93	-56.97	item_lot_1	2410620	宝死体52 後半	52410620
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_620	143	-1	o000632_0004	-1	-193.07	-54.93	-56.97	item_lot_3	2410621		
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_630	144	-1	o000632_0010	-1	-182.82	-29.3	-4.72	item_lot_1	2410630	宝死体53 後半	52410630
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_650	457	-1	o000632_0001	-1	-210.47	-33.24	44.36	item_lot_1	2410650	宝死体54 前半	52410650
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_800	73	-1	o000632_0000	2411400	-193.64	-47.64	103.08	item_lot_1	2410800	宝死体80 前半	52410800
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_910　少女の姉	345	-1	o248001_0000	2410851	-178.66	-46.45	-63.04	item_lot_1	42000	少女の姉_落下死した死体から拾えるもの	50002200
m24_01_00_00.msb	m24_01_00_00	Item_宝死体_920　ガスコイン嫁	132	-1	o248000_0000	-1	-34.1	-35.6	107.2	item_lot_1	2410920	宝死体_ガスコイン妻	52410920
m24_01_00_00.msb	m24_01_00_00	Item_宝箱_1000_魔石着脱解禁	445	-1	o002100_0002	2411100	34.048	-17.39	103.472	item_lot_1	2411000	宝箱00	52411000
m24_01_00_00.msb	m24_01_00_00	Item_宝箱_1000_魔石着脱解禁（差し替え用）	454	-1	o002100_0003	2411103	34.048	-17.39	103.472	item_lot_1	2411005	宝箱00（前の周で取得済みの場合）	52411005
m24_01_00_00.msb	m24_01_00_00	Item_宝箱_2_ボディジェム	152	-1	o002100_0001	2411102	-244.24	-40.65	189.84264	item_lot_1	2410640	宝箱02	52410640
m24_01_00_00.msb	m24_01_00_00	Item_宝箱_2_ボディジェム（差し替え用）	264	-1	o002100_0000	2411104	-244.24	-40.65	189.84264	item_lot_1	2410645	宝箱02	52410645
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_100	110	-1	o240611_5400	2411500	-126.422676	-67.96971	-103.74716	item_lot_1	2410100	宝死体00 後半	52410100
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_110	111	-1	o240611_5401	2411501	-121.90256	-68.04549	-87.966255	item_lot_1	2410110	宝死体01 後半	52410110
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_120	53	-1	o000633_0010	-1	-182.329	-50.545	132.89	item_lot_1	2410120	宝死体02 前半	52410120
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_130	54	-1	o000633_0000	-1	-208.51	-47.49	115.73	item_lot_1	2410130	宝死体03 裏	52410130
m24_01_00_01.msb	m24_01_00_01	Item_宝死体_140	55	-1	o000632_0002	-1	-210.73	-54.32	184.02	item_lot_1	2410140	宝死体04 裏	52410140
