map_path	map_name	part_name	part_entity_id	npc_param_id	npc_name	talk_id	x	y	z	drop_field	item_lot_id	lot_name
m24_01_00_01.msb	m24_01_00_01	c1240_0000	2410113	124400	狂犬　聖堂街B	0	-218.13	-33.053	-40.483	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1240_0001	-1	124400	狂犬　聖堂街B	0	-208.617	-34.659	-50.279	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1240_0002	-1	124400	狂犬　聖堂街B	0	-222.51	-34.661	-58.51	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1240_0003	2410270	124400	狂犬　聖堂街B	0	-209.65	-40.169	4.82	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1240_0004	2410271	124400	狂犬　聖堂街B	0	-157.508	-39.6	-22.866	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1240_0005	2410272	124400	狂犬　聖堂街B	0	-142.501	-42.573	-37.757	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1240_0007	2410274	124400	狂犬　聖堂街B	0	-132.515	-43.411	-22.312	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1240_0014	2410111	124400	狂犬　聖堂街B	0	-123.19	-43.48	-48.5	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1270_0001	-1	127500	吸血豚　聖堂街B(少女のリボンを落とす	0	-88.76	-78.35	1.67	itemLotId_1	12702410	吸血豚　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2000_0000	-1	200110	処刑人　聖堂街B	0	-214.75	-45.112	104.46	itemLotId_1	20002410	処刑人　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2500_0000	2410290	250060	月からの使者　聖堂街B　元々会話NPCだった	0	-196.577	-40.531	215.651	itemLotId_1	23010	診療所の女医_侵入時に死体から拾えるアイテム
m24_01_00_01.msb	m24_01_00_01	c2500_0001	2410291	250061	月からの使者　聖堂街B　元々会話NPCだった	0	-237.52	-40.649	201.411	itemLotId_1	25000	偏屈な老人_死亡時ドロップアイテム
m24_01_00_01.msb	m24_01_00_01	c2500_0002	2410292	250062	月からの使者　聖堂街B　元々会話NPCだった	0	-235.271	-40.64	211.7	itemLotId_1	27070	感染者の乞食_死亡時ドロップアイテム
m24_01_00_01.msb	m24_01_00_01	c2500_0003	2410293	250063	月からの使者　聖堂街B　元々会話NPCだった	0	-205.16188	-40.464893	240.87871	itemLotId_1	30020	少女_診療所_月使者になっている際の死亡ドロップ
m24_01_00_01.msb	m24_01_00_01	c2500_0004	2410294	250064	月からの使者　聖堂街B　元々会話NPCだった	0	-233.839	-40.651	195.28	itemLotId_1	26040	孤独な老婆_死亡時ドロップアイテム
m24_01_00_01.msb	m24_01_00_01	c2500_0005	2410295	250065	月からの使者　聖堂街B　元々会話NPCだった	0	-205.416	-40.583	236.286	itemLotId_1	28010	娼婦_死亡時ドロップアイテム
m24_01_00_01.msb	m24_01_00_01	c2500_0006	2410296	250066	月からの使者　聖堂街B　元々会話NPCだった	0	-227.858	-40.613	242.435	itemLotId_1	32030	囚われの尼僧_死亡時ドロップアイテム
m24_01_00_01.msb	m24_01_00_01	c2521_0000	2410771	252100	月の幼生（赤子）　娼婦用	0	18.81	-29.95	108.73	itemLotId_1	28040	娼婦_娼婦が産んだ赤子_殺害時ドロップアイテム
m24_01_00_01.msb	m24_01_00_01	c2600_0000	-1	260241	恐ろしい群衆（柵）　聖堂街B	0	-129.93	-60.99	-138.29	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0001	-1	260240	恐ろしい群衆（松明・のこぎり）　聖堂街B	0	-58.86	-48.841	43.77	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0002	-1	260241	恐ろしい群衆（柵）　聖堂街B	0	-57.434	-48.775	45.944	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0003	-1	260242	恐ろしい群衆（柵）　聖堂街B　強ドーピング	0	-182.62	-59.85	-61.1	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0004	2410157	260240	恐ろしい群衆（松明・のこぎり）　聖堂街B	0	-99.95	-56.1	-85.78	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0005	2410500	260240	恐ろしい群衆（松明・のこぎり）　聖堂街B	0	-130.3	-60.96	-115.71	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0006	2410501	260241	恐ろしい群衆（柵）　聖堂街B	0	-123.94	-60.948	-80.59	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0007	-1	260241	恐ろしい群衆（柵）　聖堂街B	0	-212.65993	-50.656948	-40.71834	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0008	-1	260240	恐ろしい群衆（松明・のこぎり）　聖堂街B	0	-209.92	-50.54	-56.15	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2600_0009	-1	260240	恐ろしい群衆（松明・のこぎり）　聖堂街B	0	-226.185	-50.576	-29.212	itemLotId_1	26002410	恐ろしい群衆　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2620_0000	-1	262410	群衆（車椅子）　短筒　聖堂街B	0	-201.297	-36.119	20.348	itemLotId_1	26202410	群衆（車椅子）　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2630_0000	2410015	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-192.015	-44.158	82.728	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0001	-1	263433	群衆A（大）　銃（固定砲台）　聖堂街B	0	-216.485	-40.401	0.277	itemLotId_1	10202404	群衆Aリーダー　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0002	2410102	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-233.296	-31.517	78.735	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0003	2410103	263450	群衆A（大）　武器（鎌）　服パターン1　聖堂街B	0	-221.645	-34.58	84.567	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0004	2410025	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-80.407	-55.528	10.392	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0005	2410126	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-229.85	-40.401	47.55	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0006	2410026	263430	群衆A（大）　武器（サーベル）　服パターン1　聖堂街B	0	-81.439	-55.394	13.19	itemLotId_1	10202402	群衆Aサーベル　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0007	2410027	263470	群衆A（大）　長物両手（鋤）　服パターン1　聖堂街B	0	-78.179	-55.392	8.445	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0008	-1	263450	群衆A（大）　武器（鎌）　服パターン1　聖堂街B	0	-254.52	-35.141	41.49	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0010	2410178	263433	群衆A（大）　銃（固定砲台）　聖堂街B	0	-238.183	-40.401	41.316	itemLotId_1	10202404	群衆Aリーダー　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0012	2410023	263410	群衆A（大）　盾＆松明　服パターン1　聖堂街B	0	-77.456	-55.534	11.574	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0013	-1	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-213.057	-41.667	79.674	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0016	2410186	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-218.606	-40.289	10.417	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0017	2410187	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-226.165	-40.169	2.981	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0018	2410188	263470	群衆A（大）　長物両手（鋤）　服パターン1　聖堂街B	0	-219.107	-40.401	7.959	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0019	2410181	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-236.359	-37.391	61.045	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0020	2410189	263430	群衆A（大）　武器（サーベル）　服パターン1　聖堂街B	0	-222.839	-40.401	3.92	itemLotId_1	10202402	群衆Aサーベル　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0021	2410024	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-78.472	-55.534	14.361	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0022	2410191	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-224.927	-40.401	4.549	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0023	2410192	263410	群衆A（大）　盾＆松明　服パターン1　聖堂街B	0	-220.416	-40.401	9.754	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0024	2410127	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-230.551	-40.4	50.136	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0026	2410125	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-232.4459	-40.126	40.09559	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0027	2410114	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-216.892	-32.091	-39.936	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0028	2410115	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-217.941	-31.935	-38.595	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0029	2410116	263433	群衆A（大）　銃（固定砲台）　聖堂街B	0	-216.175	-31.056	-38.228	itemLotId_1	10202404	群衆Aリーダー　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0030	2410018	263470	群衆A（大）　長物両手（鋤）　服パターン1　聖堂街B	0	-231.84	-40.401	43.287	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0031	2410121	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-233.991	-40.401	38.244	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0032	2410028	263410	群衆A（大）　盾＆松明　服パターン1　聖堂街B	0	-70.75275	-51.299755	25.090672	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0033	2410100	263450	群衆A（大）　武器（鎌）　服パターン1　聖堂街B	0	-171.74	-44.176	64.41	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0034	-1	263470	群衆A（大）　長物両手（鋤）　服パターン1　聖堂街B	0	-215.258	-41.192	79.113	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0036	2410161	263430	群衆A（大）　武器（サーベル）　服パターン1　聖堂街B	0	-228.914	-40.401	54.265	itemLotId_1	10202402	群衆Aサーベル　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0037	-1	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-215.542	-40.4	75	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0038	-1	263433	群衆A（大）　銃（固定砲台）　聖堂街B	0	-213.655	-37.233	11.182	itemLotId_1	10202404	群衆Aリーダー　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0039	2410101	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-176.58	-43.91	64.18	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0040	-1	263410	群衆A（大）　盾＆松明　服パターン1　聖堂街B	0	-213.371	-40.9	76.544	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0041	2410016	263440	群衆A（大）　武器（包丁）　服パターン1　聖堂街B	0	-247.414	-37.436	25.818	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0042	-1	263450	群衆A（大）　武器（鎌）　服パターン1　聖堂街B	0	-193.45	-26.79	4.439	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0043	-1	263430	群衆A（大）　武器（サーベル）　服パターン1　聖堂街B	0	-197.835	-31.253	26.706	itemLotId_1	10202402	群衆Aサーベル　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0044	-1	263450	群衆A（大）　武器（鎌）　服パターン1　聖堂街B	0	-204.321	-31.251	17.225	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0045	-1	263432	群衆A（大）　武器（サーベル）　服パターン3　聖堂街B	0	-193.248	-36.089	26.439	itemLotId_1	10202402	群衆Aサーベル　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0046	2410040	263433	群衆A（大）　銃（固定砲台）　聖堂街B	0	-152.68	-60.95	-103.76	itemLotId_1	10202404	群衆Aリーダー　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0051	-1	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-205.13	-33.373	45.02	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0052	-1	263433	群衆A（大）　銃（固定砲台）　聖堂街B	0	-135.94	-60.95	-131.34	itemLotId_1	10202404	群衆Aリーダー　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0056	2410196	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-229.127	-37.437	-2.342	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0057	-1	263433	群衆A（大）　銃（固定砲台）　聖堂街B	0	-151.48	-60.97	-141.65	itemLotId_1	10202404	群衆Aリーダー　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0065	2410193	263410	群衆A（大）　盾＆松明　服パターン1　聖堂街B	0	-217.236	-34.516	85.121	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0066	2410182	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-224.815	-40.401	63.416	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0069	2410183	263470	群衆A（大）　長物両手（鋤）　服パターン1　聖堂街B	0	-223.086	-40.401	60.12	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2640_0000	2410194	264401	群衆B（大）　レンガ　マント付　聖堂街B	0	-201.25	-40.383	-14.15	itemLotId_1	10302410	群衆B　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2640_0001	2410202	264400	群衆B（大）　レンガ　聖堂街B	0	-165.486	-27.021	24.002	itemLotId_1	10302410	群衆B　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2640_0003	-1	264410	群衆B（大）　石像　聖堂街B	0	-177.503	-46.467	-65.343	itemLotId_1	10302410	群衆B　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2640_0005	2410030	264400	群衆B（大）　レンガ　聖堂街B	0	-64.56645	-51.386	25.63331	itemLotId_1	10302410	群衆B　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2640_0006	2410260	264400	群衆B（大）　レンガ　聖堂街B	0	-163.38954	-41.71694	21.685995	itemLotId_1	10302410	群衆B　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2640_0007	2410261	264401	群衆B（大）　レンガ　マント付　聖堂街B	0	-157.67348	-41.71694	16.512655	itemLotId_1	10302410	群衆B　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1000_0003	2410203	100020	猟犬　聖堂街B	0	-122.016685	-26.98	67.89234	itemLotId_1	10002410	猟犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1000_0004	2410204	100020	猟犬　聖堂街B	0	-126.246666	-26.764	69.35834	itemLotId_1	10002410	猟犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1100_0018	-1	110010	下水ネズミ　聖堂街B　腫瘍全なし	0	-234.026	-60.384	-27.216	itemLotId_1	11002410	下水ネズミ　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1100_0020	-1	110010	下水ネズミ　聖堂街B　腫瘍全なし	0	-202.195	-60.306	-54.292	itemLotId_1	11002410	下水ネズミ　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0000	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-111.81	-67.69	-85.07	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0001	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-126.95	-67.29	-82.35	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0002	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-143.37	-67.29	-93.14	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0003	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-143.83	-67.29	-105.71	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0004	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-137.48	-67.29	-115.51	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0005	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-118.06	-67.29	-102.42	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0006	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-109.03	-67.29	-98.08	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0007	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-122.27	-67.49	-95.95	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0008	-1	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-147.91	-67.69	-119.23	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0012	2410151	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-182.127	-75.247	-77.733	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0013	2410152	112401	水死体ビースト【青年】　聖堂街_Ｂ	0	-182.001	-75.247	-75.179	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0014	2410153	112402	水死体ビースト【街人】　聖堂街_Ｂ	0	-182.082	-75.247	-76.559	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0018	2410142	112402	水死体ビースト【街人】　聖堂街_Ｂ	0	-178.64	-75.28	-75.96	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0019	2410143	112402	水死体ビースト【街人】　聖堂街_Ｂ	0	-178.4	-75.283	-68.18	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0021	2410145	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-187.8	-75.28	-73.9	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0022	2410146	112400	水死体ビースト【貧弱】　聖堂街_Ｂ	0	-183.07	-75.28	-86.95	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0025	-1	112401	水死体ビースト【青年】　聖堂街_Ｂ	0	-146.577	-78.29	-54.137	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1120_0029	-1	112402	水死体ビースト【街人】　聖堂街_Ｂ	0	-145.262	-78.29	-51.046	itemLotId_1	11202420	水死体ビースト　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1170_0013	2410244	117400	屍肉烏　聖堂街B	0	-170.66	-26.343	9.863	itemLotId_1	11702410	屍肉鳥　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1170_0015	2410246	117400	屍肉烏　聖堂街B	0	-170.349	-26.764	13.201	itemLotId_1	11702410	屍肉鳥　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1170_0016	2410245	117400	屍肉烏　聖堂街B	0	-168.045	-26.114	11.211	itemLotId_1	11702410	屍肉鳥　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1170_0030	2410242	117400	屍肉烏　聖堂街B	0	-206.31958	-27.024	-10.123693	itemLotId_1	11702410	屍肉鳥　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1170_0031	2410243	117400	屍肉烏　聖堂街B	0	-204.8707	-27.026	-8.677839	itemLotId_1	11702410	屍肉鳥　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1170_0032	2410240	117400	屍肉烏　聖堂街B	0	-226.55121	-27.017	-42.617805	itemLotId_1	11702410	屍肉鳥　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1170_0033	2410241	117400	屍肉烏　聖堂街B	0	-225.1282	-27.017	-41.132805	itemLotId_1	11702410	屍肉鳥　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1180_0000	2410400	118000	さまよう狂気(小)　聖堂街B　00	0	-214.71	-45	102.29	itemLotId_1	11800000	さまよう狂気（小）　聖堂街B　×
m24_01_00_01.msb	m24_01_00_01	c1180_0001	2410401	118001	さまよう狂気(小)　聖堂街B　01	0	-241.66	-31.496	-8.28	itemLotId_1	11800010	さまよう狂気（小）　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c1180_0002	2410402	118002	さまよう狂気(小)　聖堂街B　02	0	-178.85	-38.86	13.08	itemLotId_1	11800020	さまよう狂気（小）　聖堂街B　×
m24_01_00_01.msb	m24_01_00_01	c1180_0003	2410403	118003	さまよう狂気(小)　聖堂街B　03	0	-133.87	-49.41	-73.07	itemLotId_1	11800030	さまよう狂気（小）　聖堂街B　×
m24_01_00_01.msb	m24_01_00_01	c1180_0004	2410404	118004	さまよう狂気(小)　聖堂街B　04	0	-138.75626	-70.79	-138.1745	itemLotId_1	11800040	さまよう狂気（小）　聖堂街B　×
m24_01_00_01.msb	m24_01_00_01	c1240_0013	2410280	124400	狂犬　聖堂街B	0	-135.356	-41.542	-21.831	itemLotId_1	12402410	狂犬　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2000_0003	-1	200110	処刑人　聖堂街B	0	-135.794	-67.956	-102.276	itemLotId_1	20002410	処刑人　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2050_0000	2410230	205241	狂気の悪霊　SAN値　聖堂街B	0	-197.71426	-47.63977	105.094925	itemLotId_1	20524100	狂気の悪霊　SAN値　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2050_0001	2410232	205241	狂気の悪霊　SAN値　聖堂街B	0	-175.94	-38.86	15.64	itemLotId_1	20524100	狂気の悪霊　SAN値　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2050_0002	2410233	205241	狂気の悪霊　SAN値　聖堂街B	0	-108.7	-58.72	-25.05	itemLotId_1	20524100	狂気の悪霊　SAN値　聖堂街B
m24_01_00_01.msb	m24_01_00_01	c2110_0000	2410300	211041	蜘蛛のクトゥルフ　聖堂街B月	0	-191.99	-45.12	114.19	itemLotId_1	21102410	蜘蛛のクトゥルフ　聖堂街B 月夜
m24_01_00_01.msb	m24_01_00_01	c2520_0000	2410301	252024	月の幼生　聖堂街B	0	-202.87	-45.11	115	itemLotId_1	25202410	月の幼生　聖堂街B 月夜
m24_01_00_01.msb	m24_01_00_01	c2520_0001	2410302	252024	月の幼生　聖堂街B	0	-198.08	-45.12	115.22	itemLotId_1	25202410	月の幼生　聖堂街B 月夜
m24_01_00_01.msb	m24_01_00_01	c2520_0002	2410303	252024	月の幼生　聖堂街B	0	-200.93	-45.11	113.13	itemLotId_1	25202410	月の幼生　聖堂街B 月夜
m24_01_00_01.msb	m24_01_00_01	c2520_0003	2410304	252024	月の幼生　聖堂街B	0	-200.34	-45.11	118.47	itemLotId_1	25202410	月の幼生　聖堂街B 月夜
m24_01_00_01.msb	m24_01_00_01	c2520_0004	2410305	252024	月の幼生　聖堂街B	0	-202.54	-45.11	118.46	itemLotId_1	25202410	月の幼生　聖堂街B 月夜
m24_01_00_01.msb	m24_01_00_01	c2630_0009	-1	263430	群衆A（大）　武器（サーベル）　服パターン1　聖堂街B	0	-216.659	-40.484	76.704	itemLotId_1	10202402	群衆Aサーベル　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0014	2410179	263470	群衆A（大）　長物両手（鋤）　服パターン1　聖堂街B	0	-235.131	-37.391	61.315	itemLotId_1	10202406	群衆A盾/包丁/鎌/鋤　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0015	2410180	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-226.713	-40.401	58.727	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0035	2410160	263400	群衆A（大）　松明＆斧　服パターン1　聖堂街B	0	-228.205	-40.401	51.388	itemLotId_1	10202400	群衆A松明　聖堂街A
m24_01_00_01.msb	m24_01_00_01	c2630_0047	-1	263410	群衆A（大）　盾＆松明　服パターン1　聖堂街B	0	-156.13	-41.717	17.35	itemLotId_1	10202400	群衆A松明　聖堂街A
