flag	operation	event_file	event_id	line	source	resolution	initializer_file	initializer_line
9802	EventFlag	m24_00_00_00.emevd.dcx.js	12400656	3416	WaitFor(CharacterType(10000, TargetType.Alive) && EventFlag(1374) && EventFlag(9802));	literal		
9802	EventFlag	m24_00_00_00.emevd.dcx.js	12400900	3789	GotoIf(L5, !EventFlag(9802));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410815	1009	WaitFor(EventFlag(9802) || PlayerInsightAmount() >= 20);	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410815	1015	WaitFor(PlayerInsightAmount() <= 18 && !EventFlag(9802));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415750	2137	EndIf(EventFlag(eventFlagId3));	parameter:eventFlagId3	m24_01_00_00.emevd.dcx.js	448
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415750	2137	EndIf(EventFlag(eventFlagId3));	parameter:eventFlagId3	m24_01_00_00.emevd.dcx.js	449
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415759	2150	EndIf(EventFlag(eventFlagId3));	parameter:eventFlagId3	m24_01_00_00.emevd.dcx.js	450
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415770	2161	EndIf(EventFlag(eventFlagId));	parameter:eventFlagId	m24_01_00_00.emevd.dcx.js	451
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415770	2161	EndIf(EventFlag(eventFlagId));	parameter:eventFlagId	m24_01_00_00.emevd.dcx.js	452
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415770	2161	EndIf(EventFlag(eventFlagId));	parameter:eventFlagId	m24_01_00_00.emevd.dcx.js	453
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415770	2161	EndIf(EventFlag(eventFlagId));	parameter:eventFlagId	m24_01_00_00.emevd.dcx.js	454
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410310	2181	GotoIf(L2, EventFlag(9802));	literal		
9802	EventFlagState	m24_01_00_00.emevd.dcx.js	12410310	2230	|| EventFlagState(CHANGE, TargetEventFlagType.EventFlag, 9802));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410656	2566	WaitFor(EventFlag(9802) && !CharacterDead(2410710));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410701	2764	if (EventFlag(1263) && (EventFlag(9802) || EventFlag(72410407))) {	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410701	2784	if (EventFlag(1270) && (EventFlag(9802) || EventFlag(72410415))) {	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410701	2789	if (EventFlag(9802) && EventFlag(1267)) {	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410741	3061	WaitFor(EventFlag(1180) && EventFlag(9802));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410746	3109	if (!EventFlag(9802)) {	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410762	3217	GotoIf(L0, (EventFlag(9800) || EventFlag(9801) || EventFlag(9802)) && EventFlag(1240));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410762	3223	GotoIf(L2, (EventFlag(9801) || EventFlag(9802)) && EventFlag(1241));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410762	3229	GotoIf(L4, (EventFlag(1242) && EventFlag(72410504)) || EventFlag(9802));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410762	3235	if (!(EventFlag(9802) && EventFlag(1243))) {	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12410809	3546	EndIf(EventFlag(9802));	literal		
9802	EventFlag	m24_01_00_00.emevd.dcx.js	12415010	4726	if (!(!EventFlag(9801) && !EventFlag(9802))) {	literal		
9802	EventFlag	m24_02_00_00.emevd.dcx.js	12420400	1381	if (!EventFlag(9802)) {	literal		
9802	EventFlag	m24_02_00_00.emevd.dcx.js	12425300	1574	WaitFor(EventFlag(12425291) || EventFlag(9802));	literal		
9802	EventFlag	m24_02_00_00.emevd.dcx.js	12425305	1582	WaitFor(EventFlag(12425291) || EventFlag(9802));	literal		
9802	EventFlag	m27_00_00_00.emevd.dcx.js	1270501	1227	if (!EventFlag(9802)) {	literal		
9802	EventFlag	m27_00_00_00.emevd.dcx.js	12700720	1382	if ((EventFlag(1200) || EventFlag(1202)) && EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	0	17	if (!EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	0	23	if (!EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	0	29	if (!EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	0	35	if (!EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	0	199	if (EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	322
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	323
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	324
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	325
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	326
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	327
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	328
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	329
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	330
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	331
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	332
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	333
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	334
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	335
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	336
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	337
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	338
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	341
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	347
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	348
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	349
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	350
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	351
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	352
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	353
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	354
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	355
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	356
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	357
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	358
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	359
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	360
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	364
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	365
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	366
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	576	if (!EventFlag(eventFlagId)) {	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	367
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	322
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	323
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	324
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	325
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	326
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	327
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	328
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	329
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	330
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	331
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	332
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	333
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	334
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	335
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	336
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	337
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	338
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	341
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	347
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	348
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	349
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	350
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	351
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	352
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	353
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	354
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	355
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	356
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	357
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	358
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	359
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	360
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	364
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	365
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	366
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804500	578	WaitFor(EventFlag(eventFlagId));	parameter:eventFlagId	m28_00_00_00.emevd.dcx.js	367
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800160	1045	WaitFor(!EventFlag(9802) && PlayerInMap(28, 0));	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800160	1048	WaitFor(!(!EventFlag(9802) && PlayerInMap(28, 0)));	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800400	1057	if (!EventFlag(9802)) {	literal		
9802	EventFlagState	m28_00_00_00.emevd.dcx.js	12800400	1232	|| EventFlagState(CHANGE, TargetEventFlagType.EventFlag, 9802));	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800401	1238	if (!(EventFlag(9802) || PlayerInsightAmount() >= 40)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800402	1255	if (EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800403	1269	if (EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800435	1345	WaitFor(!EventFlag(9802) && PlayerInMap(28, 0) && !InArea(10000, 2802650));	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800435	1347	WaitFor(EventFlag(9802) || !PlayerInMap(28, 0) || InArea(10000, 2802650));	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800436	1355	WaitFor(InArea(10000, 2802020) && !EventFlag(9802));	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800436	1357	WaitFor(InArea(10000, 2802021) && !EventFlag(9802));	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12800911	2328	if ((EventFlag(1300) || EventFlag(1301)) && EventFlag(9802)) {	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804400	2404	&& EventFlag(9802)	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804400	2421	&& EventFlag(9802)	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804401	2440	&& EventFlag(9802)	literal		
9802	EventFlag	m28_00_00_00.emevd.dcx.js	12804401	2454	&& EventFlag(9802)	literal		
9900	EventFlag	common.emevd.dcx.js	9909	1645	EndIf(EventFlag(9900));	literal		
9900	SetEventFlag	common.emevd.dcx.js	9909	1647	SetEventFlag(9900, ON);	literal		
9900	EventFlag	m21_00_00_00.emevd.dcx.js	12100000	456	&& !EventFlag(9900));	literal		
9900	EventFlag	m21_00_00_00.emevd.dcx.js	12101800	1437	if (!EventFlag(9900)) {	literal		
9900	EventFlag	m21_00_00_00.emevd.dcx.js	12101852	1717	&& EventFlag(9900));	literal		
12100105	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100110	583	SetEventFlag(12100105, ON);	literal		
12100105	EventFlag	m21_00_00_00.emevd.dcx.js	12101024	2946	WaitFor(CharacterBackreadStatus(2100231) && EventFlag(12100105));	literal		
12100105	EventFlag	m21_00_00_00.emevd.dcx.js	12101026	2967	WaitFor(CharacterBackreadStatus(2100230) && EventFlag(12101022) && EventFlag(12100105));	literal		
12100118	EventFlag	m21_00_00_00.emevd.dcx.js	12100117	818	&& EventFlag(12100118)	literal		
12100122	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100121	847	SetEventFlag(12100122, ON);	literal		
12100122	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100121	849	SetEventFlag(12100122, OFF);	literal		
12100163	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100163	1010	SetEventFlag(12100163, OFF);	literal		
12100163	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100163	1016	SetEventFlag(12100163, ON);	literal		
12100320	EventFlag	m21_00_00_00.emevd.dcx.js	12105043	2831	if (!EventFlag(12100320)) {	literal		
12100320	SetEventFlag	m21_00_00_00.emevd.dcx.js	12105043	2835	SetEventFlag(12100320, ON);	literal		
12100500	EventFlag	m21_00_00_00.emevd.dcx.js	12100110	602	GotoIf(L1, EventFlag(12100500));	literal		
12100500	EventFlag	m21_00_00_00.emevd.dcx.js	12100110	626	GotoIf(L5, EventFlag(12100500));	literal		
12100500	EventFlag	m21_00_00_00.emevd.dcx.js	12100111	656	GotoIf(L0, EventFlag(12100500));	literal		
12100501	EventFlag	m21_00_00_00.emevd.dcx.js	12100110	603	GotoIf(L2, EventFlag(12100501));	literal		
12100501	EventFlag	m21_00_00_00.emevd.dcx.js	12100110	627	GotoIf(L6, EventFlag(12100501));	literal		
12100501	EventFlag	m21_00_00_00.emevd.dcx.js	12100111	657	GotoIf(L1, EventFlag(12100501));	literal		
12100502	EventFlag	m21_00_00_00.emevd.dcx.js	12100110	604	GotoIf(L3, EventFlag(12100502));	literal		
12100502	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100110	618	SetEventFlag(12100502, OFF);	literal		
12100502	EventFlag	m21_00_00_00.emevd.dcx.js	12100110	628	GotoIf(L7, EventFlag(12100502));	literal		
12100502	EventFlag	m21_00_00_00.emevd.dcx.js	12100111	658	GotoIf(L1, EventFlag(12100502));	literal		
12100510	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100110	581	SetEventFlag(12100510, OFF);	literal		
12100510	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100110	611	SetEventFlag(12100510, ON);	literal		
12100510	SetEventFlag	m21_00_00_00.emevd.dcx.js	12100110	616	SetEventFlag(12100510, ON);	literal		
12100520	EventFlag	m21_00_00_00.emevd.dcx.js	12100111	667	EndIf(!EventFlag(12100520));	literal		
12101020	EventFlag	m21_00_00_00.emevd.dcx.js	50	303	if (EventFlag(12101020)) {	literal		
12101020	SetEventFlag	m21_00_00_00.emevd.dcx.js	12101020	2872	SetEventFlag(12101020, ON);	literal		
12101021	EventFlag	m21_00_00_00.emevd.dcx.js	50	307	if (EventFlag(12101021)) {	literal		
12101021	SetEventFlag	m21_00_00_00.emevd.dcx.js	12101021	2907	SetEventFlag(12101021, ON);	literal		
12101022	EventFlag	m21_00_00_00.emevd.dcx.js	12101026	2967	WaitFor(CharacterBackreadStatus(2100230) && EventFlag(12101022) && EventFlag(12100105));	literal		
12101023	EventFlag	m21_00_00_00.emevd.dcx.js	12101022	2930	WaitFor(EventFlag(12101023));	literal		
12101024	EventFlag	m21_00_00_00.emevd.dcx.js	12101028	2991	&& EventFlag(12101024)	literal		
12101025	EventFlag	m21_00_00_00.emevd.dcx.js	12101024	2952	WaitFor(EventFlag(12101025));	literal		
12101027	EventFlag	m21_00_00_00.emevd.dcx.js	12101026	2974	WaitFor(EventFlag(12101027));	literal		
12101029	EventFlag	m21_00_00_00.emevd.dcx.js	12101028	3000	WaitFor(EventFlag(12101029));	literal		
12101101	SetEventFlag	m21_00_00_00.emevd.dcx.js	12101100	3017	SetEventFlag(12101101, ON);	literal		
12101800	EventFlag	common.emevd.dcx.js	50	195	if (EventFlag(12101800)) {	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12100000	449	EventFlag(12101800)	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12100145	904	WaitFor(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12100800	1399	if (EventFlag(12101800)) {	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12101801	1469	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12101801	1470	flag = EventFlag(12101800);	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12101802	1478	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104810	1509	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104810	1511	WaitFor(!EventFlag(12101800) && EventFlag(12101802));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104810	1516	flagChrAct = !EventFlag(12101800)	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104810	1519	flag = EventFlag(12101800);	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104811	1535	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104811	1537	!EventFlag(12101800)	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104802	1554	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104803	1594	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104803	1598	flagArea &= !EventFlag(12101800) && EventFlag(12104802);	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104803	1610	chrFlagArea &= !EventFlag(12101800) && EventFlag(12104802);	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104804	1624	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104805	1635	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104807	1644	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12104808	1657	EndIf(EventFlag(12101800));	literal		
12101800	EventFlag	m21_00_00_00.emevd.dcx.js	12101852	1710	EventFlag(12101800)	literal		
12101802	EventFlag	m21_00_00_00.emevd.dcx.js	0	295	if (!EventFlag(12101802)) {	literal		
12101802	EventFlag	m21_00_00_00.emevd.dcx.js	50	315	if (!EventFlag(12101802)) {	literal		
12101802	EventFlag	m21_00_00_00.emevd.dcx.js	12100144	896	WaitFor(!EventFlag(1030) && EventFlag(12101802));	literal		
12101802	EventFlag	m21_00_00_00.emevd.dcx.js	12100800	1409	if (EventFlag(12101802)) {	literal		
12101802	SetEventFlag	m21_00_00_00.emevd.dcx.js	12101803	1504	SetEventFlag(12101802, ON);	literal		
12101802	EventFlag	m21_00_00_00.emevd.dcx.js	12104810	1510	if (!EventFlag(12101802)) {	literal		
12101802	EventFlag	m21_00_00_00.emevd.dcx.js	12104810	1511	WaitFor(!EventFlag(12101800) && EventFlag(12101802));	literal		
12101802	EventFlag	m21_00_00_00.emevd.dcx.js	12104811	1538	&& EventFlag(12101802)	literal		
12101850	EventFlag	common.emevd.dcx.js	50	199	if (EventFlag(12101850)) {	literal		
12101850	EventFlag	m21_00_00_00.emevd.dcx.js	12100002	500	EventFlag(12101850)	literal		
12101850	EventFlag	m21_00_00_00.emevd.dcx.js	12100800	1384	if (EventFlag(12101850)) {	literal		
12101850	EventFlag	m21_00_00_00.emevd.dcx.js	12101851	1698	EndIf(EventFlag(12101850));	literal		
12101850	EventFlag	m21_00_00_00.emevd.dcx.js	12101851	1699	flag = EventFlag(12101850);	literal		
